Id	Prefecture	Category	Name	Address	Latitude	Longitude	ShopGroup	FullAddress
773	栃木県	その他	テクモピアパルテロン宇都宮	宇都宮市今泉町237 福田屋ｼｮｯﾋﾟﾝｸﾞﾌﾟﾗｻﾞ宇都宮店2F	36.573626	139.900708	1	栃木県宇都宮市今泉町237 福田屋ｼｮｯﾋﾟﾝｸﾞﾌﾟﾗｻﾞ宇都宮店2F
727	栃木県	タイトー	タイトーステーション 宇都宮ベルモール	宇都宮市陽東6丁目2-1	36.555058	139.928244	1	栃木県宇都宮市陽東6丁目2-1
709	栃木県	タイトー	タイトーステーション イオンモール佐野新都市	佐野市高萩町1324-1	36.299642	139.606642	1	栃木県佐野市高萩町1324-1
688	栃木県	その他	タイトーFステーション 小山	小山市喜沢1475番地	36.333259	139.808644	1	栃木県小山市喜沢1475番地
670	栃木県	その他	タイトーFステーション トナリエ宇都宮	宇都宮市駅前通り1-4-6 ﾄﾅﾘｴ宇都宮B1階	36.560214	139.896968	1	栃木県宇都宮市駅前通り1-4-6 ﾄﾅﾘｴ宇都宮B1階
599	栃木県	その他	セガ西那須野	那須塩原市南郷屋2-106-27	36.895073	139.982323	1	栃木県那須塩原市南郷屋2-106-27
567	栃木県	その他	セガワールド宇都宮	宇都宮市東宿郷5-1-7	36.558227	139.908884	1	栃木県宇都宮市東宿郷5-1-7
393	栃木県	イトーヨーカドー	イトーヨーカドー宇都宮	宇都宮市陽東6-2-1	36.555058	139.928244	1	栃木県宇都宮市陽東6-2-1
288	栃木県	その他	アピナ小山	小山市駅南町4-27-18	36.300375	139.809231	2	栃木県小山市駅南町4-27-18
262	栃木県	その他	アピタ足利	足利市朝倉町245	36.31992	139.450334	1	栃木県足利市朝倉町245
231	栃木県	その他	アドアーズアシコタウンあしかが	足利市大月町3番地2 ｱｼｺﾀｳﾝあしかが1階	36.335963	139.476992	1	栃木県足利市大月町3番地2 ｱｼｺﾀｳﾝあしかが1階
194	栃木県	モーリーファンタジー・PALO	PALO足利	足利市朝倉町2-21-16 ﾖｰｸﾀｳﾝ足利店1F	36.316329	139.445507	1	栃木県足利市朝倉町2-21-16 ﾖｰｸﾀｳﾝ足利店1F
193	栃木県	モーリーファンタジー・PALO	PALO石橋	下野市下古山3362-1 ﾖｰｸﾀｳﾝ	36.468504	139.868326	1	栃木県下野市下古山3362-1 ﾖｰｸﾀｳﾝ
138	栃木県	namco	namcoロブレ小山店	小山市中央町3-7-1ﾛﾌﾞﾚ小山店4階	36.31255	139.804928	1	栃木県小山市中央町3-7-1ﾛﾌﾞﾚ小山店4階
107	栃木県	namco	namcoフェドラP&D佐野店	佐野市高萩町1340	36.297342	139.605529	1	栃木県佐野市高萩町1340
81	栃木県	namco	namcoイオン栃木店	栃木市箱森町37-9ｲｵﾝ栃木店2F	36.394951	139.723957	1	栃木県栃木市箱森町37-9ｲｵﾝ栃木店2F
1462	群馬県	その他	宝島大間々	みどり市大間々町大間々40さくらもｰる2F	36.4139	139.2814	1	群馬県みどり市大間々町大間々40さくらもｰる2F
1456	群馬県	その他	宝島桐生	桐生市永楽町5-10MEGAﾄﾞﾝｷﾎｰﾃ桐生3階	36.412476	139.335905	1	群馬県桐生市永楽町5-10MEGAﾄﾞﾝｷﾎｰﾃ桐生3階
1422	群馬県	その他	レジャーランド藤岡	藤岡市中2002-1	36.274437	139.071767	1	群馬県藤岡市中2002-1
1421	群馬県	その他	レジャーランド太田	太田市西矢島町1622	36.270556	139.3742	1	群馬県太田市西矢島町1622
1417	群馬県	その他	レジャーランド高崎駅東口	高崎市江木町333-1ACTﾋﾞﾙ2F	36.329653	139.014389	1	群馬県高崎市江木町333-1ACTﾋﾞﾙ2F
1415	群馬県	その他	レジャーランド伊勢崎	伊勢崎市連取町3066-1	36.318183	139.172415	1	群馬県伊勢崎市連取町3066-1
1216	群馬県	モーリーファンタジー・PALO	モーリーファンタジー太田	太田市石原町81 ｲｵﾝ太田店2階	36.295487	139.400463	1	群馬県太田市石原町81 ｲｵﾝ太田店2階
1207	群馬県	モーリーファンタジー・PALO	モーリーファンタジー倉賀野	高崎市倉賀野町4691-1 ﾐｽﾀｰﾏｯｸｽ倉賀野店1F	36.300421	139.055677	1	群馬県高崎市倉賀野町4691-1 ﾐｽﾀｰﾏｯｸｽ倉賀野店1F
1099	群馬県	モーリーファンタジー・PALO	モーリーファンタジー高崎	高崎市棟高町1400 ｲｵﾝ高崎店3階	36.389384	139.006997	1	群馬県高崎市棟高町1400 ｲｵﾝ高崎店3階
1017	群馬県	モーリーファンタジー・PALO	モーリーファンタジーミスタマックス伊勢崎	伊勢崎市宮子町3556-1 ﾐｽﾀｰﾏｯｸｽ伊勢崎店1階	36.329295	139.151167	1	群馬県伊勢崎市宮子町3556-1 ﾐｽﾀｰﾏｯｸｽ伊勢崎店1階
992	群馬県	モーリーファンタジー・PALO	モーリーファンタジーガーデン前橋	前橋市小屋原町472-1 ｶﾞｰﾃﾞﾝ前橋1F	36.355895	139.129841	1	群馬県前橋市小屋原町472-1 ｶﾞｰﾃﾞﾝ前橋1F
853	群馬県	その他	ハローズガーデン前橋	前橋市文京町2-1-1 ｱﾋﾟﾀけやきｳｫｰｸ前橋店2F	36.379697	139.078625	1	群馬県前橋市文京町2-1-1 ｱﾋﾟﾀけやきｳｫｰｸ前橋店2F
845	群馬県	その他	ハローズガーデン高崎	高崎市矢中町字渕ﾉ内668-1 ｱﾋﾟﾀ高崎店2F	36.309821	139.054213	1	群馬県高崎市矢中町字渕ﾉ内668-1 ｱﾋﾟﾀ高崎店2F
839	群馬県	その他	ハローズガーデン伊勢崎東	伊勢崎市三室町5330 MEGAﾄﾞﾝ･ｷﾎｰﾃUNY伊勢崎東店2F	36.329329	139.233896	1	群馬県伊勢崎市三室町5330 MEGAﾄﾞﾝ･ｷﾎｰﾃUNY伊勢崎東店2F
691	群馬県	その他	タイトーFステーション 前橋リリカ	前橋市国領町2-14-1 前橋ﾘﾘｶ2F	36.404695	139.067979	1	群馬県前橋市国領町2-14-1 前橋ﾘﾘｶ2F
573	群馬県	その他	セガワールド沼田	沼田市下久屋町1100-1	36.656781	139.078042	1	群馬県沼田市下久屋町1100-1
569	群馬県	その他	セガワールド館林	館林市小桑原町949-1	36.235177	139.520251	1	群馬県館林市小桑原町949-1
557	群馬県	その他	セガスマーク伊勢崎	伊勢崎市西小保方町368 ｽﾏｰｸ伊勢崎3F302区画	36.339699	139.232946	1	群馬県伊勢崎市西小保方町368 ｽﾏｰｸ伊勢崎3F302区画
514	群馬県	その他	こころっこ新田	太田市新田市野井町592-13 ﾆｺﾓｰﾙ新田店内ﾌﾟﾚﾋﾞﾌﾟﾚｲﾗﾝﾄﾞ	36.303808	139.301729	1	群馬県太田市新田市野井町592-13 ﾆｺﾓｰﾙ新田店内ﾌﾟﾚﾋﾞﾌﾟﾚｲﾗﾝﾄﾞ
295	群馬県	その他	アピナ太田	太田市内ヶ島町907-1	36.282871	139.398348	1	群馬県太田市内ヶ島町907-1
218	群馬県	その他	THE 3RD PLANET 高崎	高崎市下和田町5-3-8 ﾒﾃﾞｨｱﾒｶﾞ高崎	36.319027	139.014053	1	群馬県高崎市下和田町5-3-8 ﾒﾃﾞｨｱﾒｶﾞ高崎
140	群馬県	namco	namco伊勢崎店	伊勢崎市宮子町3402-6	36.33029	139.164532	1	群馬県伊勢崎市宮子町3402-6
91	群馬県	namco	namcoけやきウォーク前橋店	前橋市文京町2-1-1けやきｳｫｰｸ前橋2F	36.379167	139.078056	2	群馬県前橋市文京町2-1-1けやきｳｫｰｸ前橋2F
39	群馬県	namco	namcoアカマル店	高崎市中尾町字鳥羽前44-1ｱｶﾏﾙ2F	36.370223	139.027431	1	群馬県高崎市中尾町字鳥羽前44-1ｱｶﾏﾙ2F
29	群馬県	その他	MEGAドン・キホーテ桐生	桐生市永楽町5-10	36.412457	139.335972	1	群馬県桐生市永楽町5-10
14	群馬県	その他	LABI 1 LIFE SELECT高崎	高崎市栄町1-1	36.323184	139.013948	1	群馬県高崎市栄町1-1
1572	埼玉県	その他	GiGOイオンモール与野	さいたま市中央区本町西５－２－９ イオン与野ショッピングセンター３Ｆ	35.890858	139.615056	1	埼玉県さいたま市中央区本町西５－２－９ イオン与野ショッピングセンター３Ｆ
1570	埼玉県	その他	GiGOララポート富士見	富士見市山室1-1313 ららぽーと富士見3F 3520区画	35.85977	139.548425	1	埼玉県富士見市山室1-1313 ららぽーと富士見3F 3520区画
1565	埼玉県	その他	レジャーランド川越	川越市新富町1-17-4	35.914955	139.4834	1	埼玉県川越市新富町1-17-4
1562	埼玉県	その他	パシオス秩父	永田町10-27 ﾊﾟｼｵｽ秩父店	35.996513	139.088804	1	埼玉県永田町10-27 ﾊﾟｼｵｽ秩父店
1555	埼玉県	その他	GiGO籠原	熊谷市美土里町1-169	36.171004	139.318334	1	埼玉県熊谷市美土里町1-169
1549	埼玉県	その他	ゲームプリンスランド上尾	上尾市柏座1丁目1-27 上尾ﾌﾟﾘﾝｽﾋﾞﾙ2F	35.974535	139.588059	1	埼玉県上尾市柏座1丁目1-27 上尾ﾌﾟﾘﾝｽﾋﾞﾙ2F
1546	埼玉県	イトーヨーカドー	イトーヨーカドー和光	和光市丸山台1-9-3	35.7866	139.612231	1	埼玉県和光市丸山台1-9-3
1545	埼玉県	イトーヨーカドー	イトーヨーカドー上尾駅前	上尾市谷津2-1-1	35.972153	139.588559	1	埼玉県上尾市谷津2-1-1
1538	埼玉県	その他	MEGAドン･キホーテ蓮田	蓮田市東4-5-13	35.980247	139.657772	1	埼玉県蓮田市東4-5-13
1527	埼玉県	その他	GiGO南越谷ラクーン	越谷市南越谷1-15-1　南越谷ラクーン2Ｆ	35.875196	139.793104	2	埼玉県越谷市南越谷1-15-1　南越谷ラクーン2Ｆ
1521	埼玉県	その他	テクモピア川越	川越市脇田町4-2 ドン・キホーテ川越東口店 3階	35.909226	139.48299	1	埼玉県川越市脇田町4-2 ドン・キホーテ川越東口店 3階
1495	埼玉県	その他	GiGO 花園	深谷市荒川３５９	36.120392	139.233112	1	埼玉県深谷市荒川３５９
1473	埼玉県	モーリーファンタジー・PALO	モーリーファンタジー上尾	上尾市愛宕三－８－１イオンモール上尾２階	35.964562	139.599903	1	埼玉県上尾市愛宕三－８－１イオンモール上尾２階
1464	埼玉県	その他	宝島蓮田	蓮田市東4-5-13MEGAﾄﾞﾝｷﾎｰﾃ蓮田2階	35.980123	139.657581	1	埼玉県蓮田市東4-5-13MEGAﾄﾞﾝｷﾎｰﾃ蓮田2階
1455	埼玉県	その他	宝島浦和美園	さいたま市緑区美園5-50-1ｲｵﾝﾓｰﾙ浦和美園2F	35.890875	139.731249	2	埼玉県さいたま市緑区美園5-50-1ｲｵﾝﾓｰﾙ浦和美園2F
1435	埼玉県	その他	西友小手指	所沢市小手指町1-25-8	35.802805	139.439754	1	埼玉県所沢市小手指町1-25-8
1420	埼玉県	その他	レジャーランド春日部	春日部市大字増富字谷際163-1	35.975262	139.752313	1	埼玉県春日部市大字増富字谷際163-1
1410	埼玉県	その他	ラクガキ王国 三郷	三郷市天神2丁目22番地 ｲﾄｰﾖｰｶﾄﾞｰ三郷店2F	35.843157	139.854343	1	埼玉県三郷市天神2丁目22番地 ｲﾄｰﾖｰｶﾄﾞｰ三郷店2F
1404	埼玉県	その他	ラウンドワンスタジアム朝霞	朝霞市膝折町2丁目16-10	35.790278	139.579596	1	埼玉県朝霞市膝折町2丁目16-10
1402	埼玉県	その他	ラウンドワンスタジアム上尾	上尾市大字平塚917番地1	35.985917	139.607952	1	埼玉県上尾市大字平塚917番地1
1399	埼玉県	その他	ラウンドワンスタジアムららぽーと新三郷	三郷市新三郷ららｼﾃｨ3丁目1-1 ららぽｰと新三郷2階	35.859219	139.865667	1	埼玉県三郷市新三郷ららｼﾃｨ3丁目1-1 ららぽｰと新三郷2階
1373	埼玉県	ヨドバシカメラ	ヨドバシカメラマルチメディアさいたま新都心駅前	さいたま市大宮区吉敷町4-263-6 ｺｸｰﾝ3B1	35.896229	139.63474	1	埼玉県さいたま市大宮区吉敷町4-263-6 ｺｸｰﾝ3B1
1355	埼玉県	モーリーファンタジー・PALO	モーリーファンタジー与野	さいたま市中央区本町西5-2-9 ｲｵﾝ与野店3階	35.890174	139.615128	1	埼玉県さいたま市中央区本町西5-2-9 ｲｵﾝ与野店3階
1340	埼玉県	モーリーファンタジー・PALO	モーリーファンタジー本庄中央	本庄市中央2-4 ﾋﾞﾊﾞﾓｰﾙ本庄中央店2F	36.243342	139.186736	1	埼玉県本庄市中央2-4 ﾋﾞﾊﾞﾓｰﾙ本庄中央店2F
1338	埼玉県	モーリーファンタジー・PALO	モーリーファンタジー北戸田	戸田市美女木東1-3-1 ｲｵﾝ北戸田店2階	35.826854	139.652054	1	埼玉県戸田市美女木東1-3-1 ｲｵﾝ北戸田店2階
1298	埼玉県	モーリーファンタジー・PALO	モーリーファンタジー入間	入間市上藤沢462-1 ｲｵﾝ入間店2階	35.821876	139.394848	1	埼玉県入間市上藤沢462-1 ｲｵﾝ入間店2階
1221	埼玉県	モーリーファンタジー・PALO	モーリーファンタジー大宮	さいたま市北区櫛引町2-574-1 ｲｵﾝ大宮店3階	35.923252	139.609671	1	埼玉県さいたま市北区櫛引町2-574-1 ｲｵﾝ大宮店3階
1218	埼玉県	モーリーファンタジー・PALO	モーリーファンタジー大井	ふじみ野市ふじみ野1-2-1 ｲｵﾝ大井店3階	35.859853	139.514379	1	埼玉県ふじみ野市ふじみ野1-2-1 ｲｵﾝ大井店3階
1211	埼玉県	モーリーファンタジー・PALO	モーリーファンタジー草加マルイ	草加市高砂2-9-1 草加ﾏﾙｲ	35.828728	139.804736	1	埼玉県草加市高砂2-9-1 草加ﾏﾙｲ
1203	埼玉県	モーリーファンタジー・PALO	モーリーファンタジー川口前川	川口市前川1-1-11 ｲｵﾝ川口前川店3階	35.834167	139.707222	1	埼玉県川口市前川1-1-11 ｲｵﾝ川口前川店3階
1202	埼玉県	モーリーファンタジー・PALO	モーリーファンタジー川口	川口市安行領根岸3180 ｲｵﾝﾓｰﾙ川口	35.837702	139.723339	1	埼玉県川口市安行領根岸3180 ｲｵﾝﾓｰﾙ川口
1170	埼玉県	モーリーファンタジー・PALO	モーリーファンタジー上里	児玉郡上里町大字金久保字蓮山359-1 ﾍﾞﾙｸ上里SC2階	36.261602	139.135558	1	埼玉県児玉郡上里町大字金久保字蓮山359-1 ﾍﾞﾙｸ上里SC2階
1156	埼玉県	モーリーファンタジー・PALO	モーリーファンタジー春日部	春日部市下柳420-1 ｲｵﾝ3F	35.988009	139.788773	2	埼玉県春日部市下柳420-1 ｲｵﾝ3F
1069	埼玉県	モーリーファンタジー・PALO	モーリーファンタジー狭山	狭山市上奥富1126-1 ｲｵﾝ狭山店2階	35.867979	139.410428	1	埼玉県狭山市上奥富1126-1 ｲｵﾝ狭山店2階
1041	埼玉県	モーリーファンタジー・PALO	モーリーファンタジー浦和美園	さいたま市緑区美園5-50-1 ｲｵﾝ浦和美園店3階	35.890875	139.731249	1	埼玉県さいたま市緑区美園5-50-1 ｲｵﾝ浦和美園店3階
1039	埼玉県	モーリーファンタジー・PALO	モーリーファンタジー羽生	羽生市川崎2-281-3 ｲｵﾝ羽生店3階	36.142677	139.542133	1	埼玉県羽生市川崎2-281-3 ｲｵﾝ羽生店3階
1023	埼玉県	モーリーファンタジー・PALO	モーリーファンタジーレイクタウン	越谷市ﾚｲｸﾀｳﾝ3-1-1 ｲｵﾝﾚｲｸﾀｳﾝmori3F	35.882039	139.828022	2	埼玉県越谷市ﾚｲｸﾀｳﾝ3-1-1 ｲｵﾝﾚｲｸﾀｳﾝmori3F
1013	埼玉県	モーリーファンタジー・PALO	モーリーファンタジーふじみ野	ふじみ野市福岡二-1-6 ｲｵﾝﾀｳﾝふじみ野3階	35.880606	139.521839	1	埼玉県ふじみ野市福岡二-1-6 ｲｵﾝﾀｳﾝふじみ野3階
1012	埼玉県	モーリーファンタジー・PALO	モーリーファンタジービバモール蕨錦町	蕨市錦町1-12-1 ﾋﾞﾊﾞﾓｰﾙ蕨錦町	35.821684	139.678042	1	埼玉県蕨市錦町1-12-1 ﾋﾞﾊﾞﾓｰﾙ蕨錦町
1011	埼玉県	モーリーファンタジー・PALO	モーリーファンタジービバモール東松山	東松山市神明町2-11-6 ﾋﾞﾊﾞﾓｰﾙ東松山店2F	36.030487	139.404386	1	埼玉県東松山市神明町2-11-6 ﾋﾞﾊﾞﾓｰﾙ東松山店2F
954	埼玉県	その他	プレビALCo越谷ショッピングスクエア	越谷市越谷1-16-6 ALCo越谷ｼｮｯﾋﾟﾝｸﾞｽｸｴｱ内B1Fﾌﾟﾚﾋﾞﾌﾟﾚｲﾗﾝﾄﾞ	35.887039	139.788026	1	埼玉県越谷市越谷1-16-6 ALCo越谷ｼｮｯﾋﾟﾝｸﾞｽｸｴｱ内B1Fﾌﾟﾚﾋﾞﾌﾟﾚｲﾗﾝﾄﾞ
951	埼玉県	その他	ソユーゲームフィールド 菖蒲	久喜市菖蒲町菖蒲6005番地1ﾓﾗｰｼﾞｭ菖蒲3F	36.075266	139.61122	2	埼玉県久喜市菖蒲町菖蒲6005番地1ﾓﾗｰｼﾞｭ菖蒲3F
948	埼玉県	その他	プレイランド イオン北浦和	さいたま市浦和区常盤10-20-29 ｲｵﾝ北浦和店3階	35.871522	139.639102	1	埼玉県さいたま市浦和区常盤10-20-29 ｲｵﾝ北浦和店3階
947	埼玉県	その他	プリモピア 鴻巣	鴻巣市北新宿225-1 ｳﾆｸｽ鴻巣	36.112575	139.439636	1	埼玉県鴻巣市北新宿225-1 ｳﾆｸｽ鴻巣
930	埼玉県	その他	プラサカプコン羽生	羽生市川崎2-281-3 ｲｵﾝﾓｰﾙ羽生2F	36.142677	139.542133	2	埼玉県羽生市川崎2-281-3 ｲｵﾝﾓｰﾙ羽生2F
887	埼玉県	ビックカメラ	ビックカメラ大宮西口そごう	さいたま市大宮区桜木町1-8-4 そごう大宮店ﾊﾟｰｷﾝｸﾞ館2F	35.904402	139.620983	1	埼玉県さいたま市大宮区桜木町1-8-4 そごう大宮店ﾊﾟｰｷﾝｸﾞ館2F
859	埼玉県	その他	ハローズガーデン本庄	本庄市南1-2-10 ｱﾋﾟﾀ本庄店1F	36.237065	139.182563	1	埼玉県本庄市南1-2-10 ｱﾋﾟﾀ本庄店1F
851	埼玉県	その他	ハローズガーデン吹上	鴻巣市袋字道上90-1 FUJIMALL吹上店2F	36.096409	139.465939	1	埼玉県鴻巣市袋字道上90-1 FUJIMALL吹上店2F
834	埼玉県	その他	ハローズガーデン ワカバウォーク	鶴ヶ島市富士見1-2-1 ﾜｶﾊﾞｳｫｰｸ2F	35.949398	139.411195	1	埼玉県鶴ヶ島市富士見1-2-1 ﾜｶﾊﾞｳｫｰｸ2F
791	埼玉県	その他	トイザらス新座	新座市野火止5-2-60ﾗ･ｳﾞｨﾆｭ2F	35.803148	139.558002	1	埼玉県新座市野火止5-2-60ﾗ･ｳﾞｨﾆｭ2F
788	埼玉県	その他	トイザらス所沢	所沢市北原町1404	35.809482	139.48039	1	埼玉県所沢市北原町1404
783	埼玉県	その他	トイザらス熊谷	熊谷市代1067	36.17434	139.369328	1	埼玉県熊谷市代1067
781	埼玉県	その他	トイザらス岩槻	さいたま市岩槻区城町2-6-28	35.948046	139.714085	1	埼玉県さいたま市岩槻区城町2-6-28
776	埼玉県	その他	テクモピア南越谷	越谷市南越谷1-15-1 ﾗｸｰﾝ南越谷2F	35.875013	139.793168	1	埼玉県越谷市南越谷1-15-1 ﾗｸｰﾝ南越谷2F
769	埼玉県	タイトー	タイトーステーション 和光	和光市丸山台1-4-5	35.786645	139.613824	2	埼玉県和光市丸山台1-4-5
756	埼玉県	タイトー	タイトーステーション 大宮	さいたま市大宮区大門町一丁目1番地	35.905797	139.625244	2	埼玉県さいたま市大宮区大門町一丁目1番地
740	埼玉県	タイトー	タイトーステーション 所沢	所沢市日吉町3番7号	35.788089	139.472427	1	埼玉県所沢市日吉町3番7号
697	埼玉県	その他	タイトーFステーションクレアモール川越	川越市新富町2-1-13ｶｼｰﾗ川越1F-4F	35.913826	139.482922	1	埼玉県川越市新富町2-1-13ｶｼｰﾗ川越1F-4F
668	埼玉県	その他	タイトーFステーション ダイエー大宮	さいたま市大宮区桜木町2-3 大宮西口共同ﾋﾞﾙ(ﾀﾞｲｴｰ内6F)	35.906997	139.62178	1	埼玉県さいたま市大宮区桜木町2-3 大宮西口共同ﾋﾞﾙ(ﾀﾞｲｴｰ内6F)
657	埼玉県	その他	ダイエー南浦和東口	さいたま市南区南浦和3-2-1	35.846331	139.671853	1	埼玉県さいたま市南区南浦和3-2-1
629	埼玉県	その他	ソユーゲームフィールド 川口	川口市並木元町1番79号ｱﾘｵ川口3F	35.807313	139.713812	1	埼玉県川口市並木元町1番79号ｱﾘｵ川口3F
623	埼玉県	その他	ソユーゲームフィールド 熊谷	熊谷市銀座二丁目245番地ｼｮｯﾋﾟﾝｸﾞｾﾝﾀｰﾆｯﾄｰﾓｰﾙ4F	36.138841	139.393779	2	埼玉県熊谷市銀座二丁目245番地ｼｮｯﾋﾟﾝｸﾞｾﾝﾀｰﾆｯﾄｰﾓｰﾙ4F
619	埼玉県	その他	GiGO イオンモール与野	さいたま市中央区本町西5-2-9 ｲｵﾝ与野ｼｮｯﾋﾟﾝｸﾞｾﾝﾀｰ3F	35.890676	139.614978	1	埼玉県さいたま市中央区本町西5-2-9 ｲｵﾝ与野ｼｮｯﾋﾟﾝｸﾞｾﾝﾀｰ3F
611	埼玉県	その他	GiGO 入間	入間市東藤沢2-18	35.818984	139.418328	1	埼玉県入間市東藤沢2-18
603	埼玉県	その他	GiGO 川口	川口市東領家2-2-10	35.794596	139.74766	1	埼玉県川口市東領家2-2-10
531	埼玉県	その他	シルクハット川口	川口市栄町3-1-16ｲｰﾄ川口ﾋﾞﾙ4階	35.802888	139.717546	1	埼玉県川口市栄町3-1-16ｲｰﾄ川口ﾋﾞﾙ4階
515	埼玉県	その他	こころっこ東鷲宮	久喜市桜田3-2-1 ｲｵﾝ東鷲宮店内3Fﾌﾟﾚﾋﾞﾌﾟﾚｲﾗﾝﾄﾞ	36.089592	139.681407	1	埼玉県久喜市桜田3-2-1 ｲｵﾝ東鷲宮店内3Fﾌﾟﾚﾋﾞﾌﾟﾚｲﾗﾝﾄﾞ
499	埼玉県	その他	ゲームパニック三郷	三郷市ﾋﾟｱﾗｼﾃｨ1-1-200	35.84211	139.854826	1	埼玉県三郷市ﾋﾟｱﾗｼﾃｨ1-1-200
496	埼玉県	その他	ゲームスクエア三芳	入間郡三芳町大字藤久保字北新埜855-403	35.8386	139.523732	1	埼玉県入間郡三芳町大字藤久保字北新埜855-403
495	埼玉県	その他	ゲームシティ川口	川口市栄町1-10-5	35.802497	139.725593	1	埼玉県川口市栄町1-10-5
478	埼玉県	その他	キャッツアイ狭山	狭山市入間川3141	35.846569	139.42745	1	埼玉県狭山市入間川3141
455	埼玉県	その他	ウェアハウス草加	八潮市南後谷507番地	35.829809	139.820683	1	埼玉県八潮市南後谷507番地
454	埼玉県	その他	ウェアハウス三橋	さいたま市西区三橋6丁目955番地1	35.915881	139.595834	1	埼玉県さいたま市西区三橋6丁目955番地1
453	埼玉県	その他	ウェアハウス岩槻	さいたま市岩槻区加倉3丁目3番63号	35.941118	139.686082	1	埼玉県さいたま市岩槻区加倉3丁目3番63号
452	埼玉県	その他	ウェアハウス越谷	越谷市南荻島841番地1	35.911989	139.763734	1	埼玉県越谷市南荻島841番地1
427	埼玉県	イトーヨーカドー	イトーヨーカドー大宮宮原	さいたま市北区宮原町1-854-1	35.932099	139.622458	1	埼玉県さいたま市北区宮原町1-854-1
412	埼玉県	イトーヨーカドー	イトーヨーカドー春日部	春日部市中央1-13-1	35.979635	139.749636	1	埼玉県春日部市中央1-13-1
400	埼玉県	イトーヨーカドー	イトーヨーカドー久喜	久喜市久喜中央4-9-11	36.070943	139.674921	1	埼玉県久喜市久喜中央4-9-11
394	埼玉県	イトーヨーカドー	イトーヨーカドー浦和	さいたま市浦和区仲町1-7-1	35.86034	139.655492	1	埼玉県さいたま市浦和区仲町1-7-1
385	埼玉県	イトーヨーカドー	イトーヨーカドーアリオ鷲宮	久喜市久本寺谷田7-1	36.082599	139.656688	1	埼玉県久喜市久本寺谷田7-1
380	埼玉県	イトーヨーカドー	イトーヨーカドーアリオ川口	川口市並木元町1-79	35.806943	139.714274	1	埼玉県川口市並木元町1-79
377	埼玉県	イトーヨーカドー	イトーヨーカドーアリオ深谷	深谷市上柴町西4-2-14	36.18135	139.298879	1	埼玉県深谷市上柴町西4-2-14
376	埼玉県	イトーヨーカドー	イトーヨーカドーアリオ上尾	上尾市壱丁目367	35.961737	139.566036	1	埼玉県上尾市壱丁目367
332	埼玉県	その他	アミュージアム川口	川口市本町2-7-25ﾐｴﾙかわぐち3F	35.800963	139.727607	1	埼玉県川口市本町2-7-25ﾐｴﾙかわぐち3F
330	埼玉県	その他	アミュージアム新所沢パルコ	所沢市緑町1-2-1新所沢ﾊﾟﾙｺLet's館3F	35.804933	139.454942	1	埼玉県所沢市緑町1-2-1新所沢ﾊﾟﾙｺLet's館3F
329	埼玉県	その他	アミュージアム新座	新座市東北2-32-12ｲｵﾝ新座店3F	35.82019	139.574802	1	埼玉県新座市東北2-32-12ｲｵﾝ新座店3F
294	埼玉県	その他	アピナ川越	川越市泉町1-1 ｳﾆｸｽ南古谷ｼﾈﾏ棟1F	35.903088	139.513158	1	埼玉県川越市泉町1-1 ｳﾆｸｽ南古谷ｼﾈﾏ棟1F
292	埼玉県	その他	アピナ上尾	上尾市緑丘3-3-11-2 PAPA上尾ｼｮｯﾋﾟﾝｸﾞｱﾍﾞﾆｭｰﾌﾟﾘﾝｾｽ棟別棟	35.987412	139.579697	2	埼玉県上尾市緑丘3-3-11-2 PAPA上尾ｼｮｯﾋﾟﾝｸﾞｱﾍﾞﾆｭｰﾌﾟﾘﾝｾｽ棟別棟
282	埼玉県	その他	アピナ吉川美南	吉川市美南3-25-1ｲｵﾝﾀｳﾝ吉川美南	35.865925	139.859105	1	埼玉県吉川市美南3-25-1ｲｵﾝﾀｳﾝ吉川美南
268	埼玉県	その他	アピタ東松山	東松山市あずま町4-3	36.00544	139.41056	1	埼玉県東松山市あずま町4-3
230	埼玉県	その他	あそびライブラリー川口	川口市宮町18-9 ﾗﾗｶﾞｰﾃﾞﾝ川口店2F	35.804868	139.698217	1	埼玉県川口市宮町18-9 ﾗﾗｶﾞｰﾃﾞﾝ川口店2F
215	埼玉県	その他	THE 3RD PLANET フレスポ八潮	八潮市大瀬1-1-3 ﾌﾚｽﾎﾟ八潮3F	35.808564	139.844145	2	埼玉県八潮市大瀬1-1-3 ﾌﾚｽﾎﾟ八潮3F
186	埼玉県	モーリーファンタジー・PALO	PALO埼玉大井	ふじみ野市西鶴ｹ岡1-3-15 ﾋﾞﾊﾞﾓｰﾙ埼玉大井2F	35.8639	139.502232	1	埼玉県ふじみ野市西鶴ｹ岡1-3-15 ﾋﾞﾊﾞﾓｰﾙ埼玉大井2F
181	埼玉県	モーリーファンタジー・PALO	PALO熊谷	熊谷市本石2-135 ｲｵﾝ熊谷店3階	36.145491	139.378825	1	埼玉県熊谷市本石2-135 ｲｵﾝ熊谷店3階
170	埼玉県	その他	NICOPA幸手	幸手市上高野764ｴﾑｽﾞﾀｳﾝ幸手	36.068292	139.714913	1	埼玉県幸手市上高野764ｴﾑｽﾞﾀｳﾝ幸手
144	埼玉県	namco	namco熊谷店	熊谷市銀座2丁目97番地	36.139103	139.395005	1	埼玉県熊谷市銀座2丁目97番地
